tourney_id,tourney_name,surface,draw_size,tourney_level,tour_yr,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2018-0301,Auckland,Hard,32,A,2018,20180108,277,103970,7,,David Ferrer,R,175,ESP,35.77002053,200059,,WC,Yibing Wu,R,,CHN,18.23682409,7-6(7) 6-4,3,R32,120,3,6,81,44,29,22,11,3,5,5,5,96,46,31,22,11,9,12,38,1270,313,157
2018-0301,Auckland,Hard,32,A,2018,20180108,278,105138,5,,Roberto Bautista Agut,R,183,ESP,29.7357974,105030,,WC,Michael Venus,R,191,NZL,30.23134839,6-2 6-1,3,R32,56,3,1,51,37,29,7,8,5,6,3,3,42,18,11,4,7,2,7,21,1855,,
2018-0301,Auckland,Hard,32,A,2018,20180108,279,105449,,,Steve Johnson,R,188,USA,28.04106776,132482,,LL,Liam Caruana,R,,USA,19.96167009,7-5 7-6(4),3,R32,104,12,1,78,43,34,22,12,4,5,7,1,78,40,31,20,12,2,4,46,1055,397,100
2018-0301,Auckland,Hard,32,A,2018,20180108,280,106210,,,Jiri Vesely,L,198,CZE,24.49828884,105430,,Q,Radu Albot,R,175,MDA,28.15879535,3-6 6-1 7-6(7),3,R32,147,4,3,89,57,43,17,14,1,3,6,3,110,78,50,18,14,12,15,64,815,88,616
2018-0301,Auckland,Hard,32,A,2018,20180108,282,105041,,LL,Lukas Lacko,R,185,SVK,30.18206708,126774,,WC,Stefanos Tsitsipas,R,193,GRE,19.40862423,6-3 6-7(5) 6-3,3,R32,108,12,3,100,59,50,18,16,2,3,12,1,82,52,40,14,14,0,3,90,605,80,655
2018-0301,Auckland,Hard,32,A,2018,20180108,283,104898,,,Robin Haase,R,190,NED,30.75975359,134770,,Q,Casper Ruud,R,183,NOR,19.04722793,0-6 7-6(6) 6-3,3,R32,100,16,1,89,55,41,17,14,3,6,12,3,80,56,46,12,13,1,2,43,1130,137,416
2018-0301,Auckland,Hard,32,A,2018,20180108,284,105376,,,Peter Gojowczyk,R,185,GER,28.48459959,105065,,Q,Tim Smyczek,R,175,USA,30.02600958,6-3 4-6 6-3,3,R32,104,2,3,91,56,38,18,14,0,3,2,2,80,47,26,20,14,4,9,65,782,135,429
2018-0301,Auckland,Hard,32,A,2018,20180108,286,105223,2,,Juan Martin del Potro,R,198,ARG,29.29226557,133430,,,Denis Shapovalov,L,185,CAN,18.73511294,6-2 6-4,3,R16,65,8,0,51,36,25,13,9,0,0,3,3,44,25,19,6,9,0,3,12,2595,50,981
2018-0301,Auckland,Hard,32,A,2018,20180108,287,111575,,,Karen Khachanov,R,198,RUS,21.63449692,104655,6,,Pablo Cuevas,R,180,URU,32.01916496,6-2 7-6(4),3,R16,71,10,2,57,37,28,13,10,1,2,3,0,61,34,24,11,10,1,4,48,1030,33,1370
2018-0301,Auckland,Hard,32,A,2018,20180108,288,111202,,,Hyeon Chung,R,188,KOR,21.63997262,104545,4,,John Isner,R,206,USA,32.70362765,7-6(3) 5-7 6-2,3,R16,144,15,1,98,67,53,17,16,0,1,30,4,117,86,55,17,16,4,6,62,832,16,2265
2018-0301,Auckland,Hard,32,A,2018,20180108,289,103970,7,,David Ferrer,R,175,ESP,35.77002053,105311,,,Joao Sousa,R,185,POR,28.77754962,6-2 6-2,3,R16,66,2,1,41,30,24,9,8,1,1,3,2,53,30,19,6,8,2,6,38,1270,59,850
2018-0301,Auckland,Hard,32,A,2018,20180108,290,105138,5,,Roberto Bautista Agut,R,183,ESP,29.7357974,105449,,,Steve Johnson,R,188,USA,28.04106776,2-6 6-2 6-1,3,R16,98,1,2,72,44,31,16,12,4,6,6,2,62,36,24,11,11,1,5,21,1855,46,1055
2018-0301,Auckland,Hard,32,A,2018,20180108,291,106210,,,Jiri Vesely,L,198,CZE,24.49828884,105023,3,,Sam Querrey,R,198,USA,30.25598905,6-4 6-7(10) 7-6(5),3,R16,137,7,5,114,80,68,18,17,3,3,24,5,109,73,62,20,17,2,3,64,815,13,2535
2018-0301,Auckland,Hard,32,A,2018,20180108,292,104898,,,Robin Haase,R,190,NED,30.75975359,105041,,LL,Lukas Lacko,R,185,SVK,30.18206708,7-6(4) 6-3,3,R16,84,9,1,73,47,37,13,11,1,2,6,2,63,37,27,15,10,0,2,43,1130,90,605
2018-0301,Auckland,Hard,32,A,2018,20180108,293,105376,,,Peter Gojowczyk,R,185,GER,28.48459959,106058,1,,Jack Sock,R,185,USA,25.28952772,6-3 6-3,3,R16,61,9,2,43,26,23,9,9,0,1,8,2,61,34,22,9,9,4,8,65,782,8,3165
2018-0301,Auckland,Hard,32,A,2018,20180108,294,105223,2,,Juan Martin del Potro,R,198,ARG,29.29226557,111575,,,Karen Khachanov,R,198,RUS,21.63449692,7-6(4) 6-3,3,QF,93,11,2,74,54,42,11,11,0,0,5,1,63,36,29,14,10,1,2,12,2595,48,1030
2018-0301,Auckland,Hard,32,A,2018,20180108,295,103970,7,,David Ferrer,R,175,ESP,35.77002053,111202,,,Hyeon Chung,R,188,KOR,21.63997262,6-3 6-2,3,QF,75,4,1,67,46,27,12,9,5,7,2,3,51,39,18,5,8,3,8,38,1270,62,832
2018-0301,Auckland,Hard,32,A,2018,20180108,296,105138,5,,Roberto Bautista Agut,R,183,ESP,29.7357974,106210,,,Jiri Vesely,L,198,CZE,24.49828884,7-6(1) 6-2,3,QF,89,2,1,57,44,33,10,10,1,2,8,4,72,48,30,9,10,1,4,21,1855,64,815
2018-0301,Auckland,Hard,32,A,2018,20180108,297,104898,,,Robin Haase,R,190,NED,30.75975359,105376,,,Peter Gojowczyk,R,185,GER,28.48459959,6-4 6-4,3,QF,84,4,3,80,38,24,23,10,8,10,7,5,65,34,25,13,10,2,6,43,1130,65,782
2018-0301,Auckland,Hard,32,A,2018,20180108,298,105223,2,,Juan Martin del Potro,R,198,ARG,29.29226557,103970,7,,David Ferrer,R,175,ESP,35.77002053,6-4 6-4,3,SF,105,1,2,69,32,24,22,10,6,7,1,4,70,44,32,8,10,3,6,12,2595,38,1270
2018-0301,Auckland,Hard,32,A,2018,20180108,299,105138,5,,Roberto Bautista Agut,R,183,ESP,29.7357974,104898,,,Robin Haase,R,190,NED,30.75975359,6-7(7) 7-6(3) 7-6(5),3,SF,172,7,1,117,87,69,16,18,2,5,19,4,143,94,67,23,18,9,12,21,1855,43,1130
2018-0301,Auckland,Hard,32,A,2018,20180108,300,105138,5,,Roberto Bautista Agut,R,183,ESP,29.7357974,105223,2,,Juan Martin del Potro,R,198,ARG,29.29226557,6-1 4-6 7-5,3,F,127,7,4,85,55,42,15,15,2,4,9,1,79,49,33,17,14,1,5,21,1855,12,2595
2018-M001,Sydney,Hard,32,A,2018,20180108,271,105357,,WC,John Millman,R,183,AUS,28.56947296,200615,,Q,Alexei Popyrin,R,196,AUS,18.42847365,7-6(4) 6-0,3,R32,80,5,0,49,25,22,15,9,0,1,5,6,65,34,22,11,9,5,9,127,456,621,43
2018-M001,Sydney,Hard,32,A,2018,20180108,272,105332,,,Benoit Paire,R,196,FRA,28.67077344,105379,,,Aljaz Bedene,R,181,SLO,28.47638604,1-6 7-6(5) 6-3,3,R32,104,12,5,93,53,46,14,13,7,10,11,0,87,59,46,14,15,4,7,42,1155,51,968
2018-M001,Sydney,Hard,32,A,2018,20180108,273,104919,,,Leonardo Mayer,R,188,ARG,30.65297741,104999,8,,Mischa Zverev,L,190,GER,30.38193018,7-5 6-3,3,R32,104,5,3,67,42,32,10,11,1,4,3,3,70,38,21,13,10,3,8,52,909,34,1302
2018-M001,Sydney,Hard,32,A,2018,20180108,275,103852,,,Feliciano Lopez,L,188,ESP,36.30116359,126846,,Q,Aleksandar Vukic,R,,AUS,21.75770021,4-6 7-6(5) 6-3,3,R32,124,10,4,93,60,49,18,15,4,5,23,3,104,61,47,24,16,5,7,36,1295,462,77
2018-M001,Sydney,Hard,32,A,2018,20180108,276,200282,,SE,Alex De Minaur,R,183,AUS,18.89117043,104269,,,Fernando Verdasco,L,188,ESP,34.14921287,6-4 6-2,3,R32,76,3,3,59,38,29,10,9,6,7,3,4,45,27,16,9,9,2,6,167,323,40,1225
2018-M001,Sydney,Hard,32,A,2018,20180108,277,106000,7,,Damir Dzumhur,R,172,BIH,25.63723477,105526,,,Jan Lennard Struff,R,193,GER,27.70704997,6-1 6-4,3,R32,60,7,3,51,29,26,11,9,2,3,7,3,54,32,22,5,8,6,10,30,1391,53,898
2018-M001,Sydney,Hard,32,A,2018,20180108,278,105173,5,,Adrian Mannarino,L,183,FRA,29.52772074,105539,,Q,Evgeny Donskoy,R,185,RUS,27.66872005,5-7 7-5 6-4,3,R32,140,8,7,94,53,42,26,17,1,3,11,2,101,60,45,19,17,4,7,28,1625,71,704
2018-M001,Sydney,Hard,32,A,2018,20180108,279,105575,,LL,Ricardas Berankis,R,175,LTU,27.55099247,106109,,WC,Alex Bolt,L,,AUS,25.00752909,5-7 7-5 6-4,3,R32,117,7,7,91,48,40,27,17,4,6,21,1,95,51,43,23,17,6,9,138,407,189,274
2018-M001,Sydney,Hard,32,A,2018,20180108,280,105238,,,Alexandr Dolgopolov,R,180,UKR,29.16906229,104678,,,Viktor Troicki,R,193,SRB,31.90965092,6-3 6-7(6) 7-5,3,R32,140,13,9,121,58,44,30,17,9,13,13,7,95,53,38,16,16,3,9,37,1276,54,880
2018-M001,Sydney,Hard,32,A,2018,20180108,282,106421,,Q,Daniil Medvedev,R,198,RUS,21.908282,104259,6,,Philipp Kohlschreiber,R,178,GER,34.23134839,6-2 6-3,3,R32,69,8,1,55,36,33,8,9,3,3,1,1,56,33,17,13,8,2,5,84,642,29,1440
2018-M001,Sydney,Hard,32,A,2018,20180108,283,111577,,,Jared Donaldson,R,,USA,21.24845996,104468,,SE,Gilles Simon,R,183,FRA,33.03216975,6-1 6-4,3,R32,67,3,5,45,27,20,10,8,2,3,2,3,58,32,20,8,9,9,14,55,878,57,860
2018-M001,Sydney,Hard,32,A,2018,20180108,284,103893,,,Paolo Lorenzi,R,183,ITA,36.06570842,111442,,WC,Jordan Thompson,R,183,AUS,23.72073922,7-6(5) 6-4,3,R32,114,15,4,85,58,46,9,11,4,6,6,3,67,40,27,15,11,3,6,45,1095,99,566
2018-M001,Sydney,Hard,32,A,2018,20180108,286,104180,2,,Gilles Muller,L,193,LUX,34.66940452,105357,,WC,John Millman,R,183,AUS,28.56947296,7-6(5) 6-4,3,R16,95,14,2,67,53,40,9,11,1,2,8,1,86,55,37,16,11,6,8,25,1695,127,456
2018-M001,Sydney,Hard,32,A,2018,20180108,287,105332,,,Benoit Paire,R,196,FRA,28.67077344,104919,,,Leonardo Mayer,R,188,ARG,30.65297741,6-2 3-6 6-1,3,R16,73,7,2,58,34,28,18,12,2,3,5,2,64,44,30,9,12,0,4,42,1155,52,909
2018-M001,Sydney,Hard,32,A,2018,20180108,288,103852,,,Feliciano Lopez,L,188,ESP,36.30116359,106043,3,,Diego Schwartzman,R,170,ARG,25.3963039,6-3 7-6(1),3,R16,79,15,3,60,43,38,9,11,1,2,2,0,60,32,22,17,10,2,4,36,1295,26,1675
2018-M001,Sydney,Hard,32,A,2018,20180108,289,200282,,SE,Alex De Minaur,R,183,AUS,18.89117043,106000,7,,Damir Dzumhur,R,172,BIH,25.63723477,6-2 3-0 RET,3,R16,49,4,1,33,21,15,8,5,1,1,1,2,42,25,15,4,6,5,9,167,323,30,1391
2018-M001,Sydney,Hard,32,A,2018,20180108,290,105173,5,,Adrian Mannarino,L,183,FRA,29.52772074,105575,,LL,Ricardas Berankis,R,175,LTU,27.55099247,6-2 6-1,3,R16,48,3,1,32,23,21,7,7,0,0,0,2,47,22,10,10,8,0,5,28,1625,138,407
2018-M001,Sydney,Hard,32,A,2018,20180108,291,104926,4,,Fabio Fognini,R,178,ITA,30.62833676,105238,,,Alexandr Dolgopolov,R,180,UKR,29.16906229,3-6 6-3 6-4,3,R16,117,4,3,91,56,41,19,14,1,2,10,4,93,51,38,20,14,2,4,27,1670,37,1276
2018-M001,Sydney,Hard,32,A,2018,20180108,292,106421,,Q,Daniil Medvedev,R,198,RUS,21.908282,111577,,,Jared Donaldson,R,,USA,21.24845996,6-3 4-6 7-5,3,R16,125,6,1,78,49,41,19,15,2,3,3,2,104,67,43,23,16,7,10,84,642,55,878
2018-M001,Sydney,Hard,32,A,2018,20180108,293,103893,,,Paolo Lorenzi,R,183,ITA,36.06570842,105077,1,,Albert Ramos,L,188,ESP,29.97672827,6-3 7-5,3,R16,123,10,3,71,42,38,12,11,2,2,6,3,89,52,32,21,10,12,14,45,1095,22,1845
2018-M001,Sydney,Hard,32,A,2018,20180108,294,105332,,,Benoit Paire,R,196,FRA,28.67077344,104180,2,,Gilles Muller,L,193,LUX,34.66940452,6-4 6-4,3,QF,72,17,3,54,34,30,11,10,0,0,5,3,63,37,30,10,10,3,5,42,1155,25,1695
2018-M001,Sydney,Hard,32,A,2018,20180108,295,200282,,SE,Alex De Minaur,R,183,AUS,18.89117043,103852,,,Feliciano Lopez,L,188,ESP,36.30116359,6-4 6-4,3,QF,85,5,3,63,40,30,12,10,1,2,6,0,64,41,29,10,10,2,5,167,323,36,1295
2018-M001,Sydney,Hard,32,A,2018,20180108,296,104926,4,,Fabio Fognini,R,178,ITA,30.62833676,105173,5,,Adrian Mannarino,L,183,FRA,29.52772074,6-7(4) 7-6(4) 6-2,3,QF,166,8,9,119,70,51,23,16,6,9,5,6,115,66,42,25,16,6,11,27,1670,28,1625
2018-M001,Sydney,Hard,32,A,2018,20180108,297,106421,,Q,Daniil Medvedev,R,198,RUS,21.908282,103893,,,Paolo Lorenzi,R,183,ITA,36.06570842,6-3 6-3,3,QF,72,5,1,42,20,18,16,9,0,1,0,2,59,40,24,8,9,5,9,84,642,45,1095
2018-M001,Sydney,Hard,32,A,2018,20180108,298,200282,,SE,Alex De Minaur,R,183,AUS,18.89117043,105332,,,Benoit Paire,R,196,FRA,28.67077344,4-6 6-1 6-1,3,SF,109,3,3,95,62,45,16,12,7,8,6,5,74,34,27,13,12,3,8,167,323,42,1155
2018-M001,Sydney,Hard,32,A,2018,20180108,299,106421,,Q,Daniil Medvedev,R,198,RUS,21.908282,104926,4,,Fabio Fognini,R,178,ITA,30.62833676,2-6 6-4 6-1,3,SF,112,10,5,80,46,34,17,13,5,8,3,3,87,49,33,18,12,9,13,84,642,27,1670
2018-M001,Sydney,Hard,32,A,2018,20180108,300,106421,,Q,Daniil Medvedev,R,198,RUS,21.908282,200282,,SE,Alex De Minaur,R,183,AUS,18.89117043,1-6 6-4 7-5,3,F,133,4,6,86,52,35,19,15,4,9,1,0,91,64,39,14,14,6,10,84,642,167,323
2018-580,Australian Open,Hard,128,G,2018,20180115,101,104745,1,,Rafael Nadal,L,185,ESP,31.61943874,103607,,,Victor Estrella,R,173,DOM,37.45379877,6-1 6-1 6-1,5,R128,94,2,1,66,48,37,12,11,5,6,1,1,61,40,19,5,10,4,12,1,10600,79,677
2018-580,Australian Open,Hard,128,G,2018,20180115,102,104919,,,Leonardo Mayer,R,188,ARG,30.67214237,111797,,,Nicolas Jarry,R,198,CHI,22.2642026,6-2 7-6(1) 6-3,5,R128,115,12,1,66,46,46,14,14,0,0,10,1,123,74,50,20,15,12,16,52,929,101,550
2018-580,Australian Open,Hard,128,G,2018,20180115,103,105357,,,John Millman,R,183,AUS,28.58863792,106432,,,Borna Coric,R,188,CRO,21.16906229,7-5 6-4 6-1,5,R128,139,10,2,108,69,51,17,15,5,7,2,4,79,48,27,14,14,2,8,122,476,46,1036
2018-580,Australian Open,Hard,128,G,2018,20180115,104,106000,28,,Damir Dzumhur,R,172,BIH,25.65639973,103893,,,Paolo Lorenzi,R,183,ITA,36.08487337,3-6 2-6 7-6(5) 6-2 6-4,5,R128,225,3,5,127,74,58,27,23,4,9,18,5,179,92,68,41,24,8,13,30,1391,44,1120
2018-580,Australian Open,Hard,128,G,2018,20180115,105,106043,24,,Diego Schwartzman,R,170,ARG,25.41546886,105583,,,Dusan Lajovic,R,180,SRB,27.54551677,2-6 6-3 5-7 6-4 11-9,5,R128,239,14,7,189,109,68,40,30,14,25,6,8,183,126,78,24,29,13,24,26,1675,75,687
2018-580,Australian Open,Hard,128,G,2018,20180115,106,134770,,Q,Casper Ruud,R,183,NOR,19.06639288,111460,,Q,Quentin Halys,R,,FRA,21.22108145,6-3 3-6 6-7(5) 7-5 11-9,5,R128,256,9,4,225,153,102,43,31,14,16,27,16,195,120,99,31,31,8,12,138,422,134,436
2018-580,Australian Open,Hard,128,G,2018,20180115,107,105238,,,Alexandr Dolgopolov,R,180,UKR,29.18822724,104890,,,Andreas Haider Maurer,R,190,AUT,30.81998631,7-6(3) 6-3 6-4,5,R128,124,11,4,88,46,36,19,15,4,8,11,7,112,63,40,17,16,9,16,37,1296,448,81
2018-580,Australian Open,Hard,128,G,2018,20180115,108,105051,,,Matthew Ebden,R,188,AUS,30.13826146,104545,16,,John Isner,R,206,USA,32.72279261,6-4 3-6 6-3 6-3,5,R128,124,13,4,97,68,57,18,18,2,3,24,2,105,68,48,20,19,0,4,78,684,16,2265
2018-580,Australian Open,Hard,128,G,2018,20180115,109,105807,10,,Pablo Carreno Busta,R,188,ESP,26.51334702,106186,,WC,Jason Kubler,R,,AUS,24.65982204,7-5 4-6 7-5 6-1,5,R128,211,10,4,122,81,58,17,20,4,9,6,11,153,91,59,22,21,11,20,11,2615,243,217
2018-580,Australian Open,Hard,128,G,2018,20180115,110,104468,,,Gilles Simon,R,183,FRA,33.0513347,105657,,,Marius Copil,R,193,ROU,27.24709103,7-5 6-4 6-3,5,R128,121,2,6,106,72,51,17,16,3,5,12,2,84,49,33,18,15,5,10,57,860,92,592
2018-580,Australian Open,Hard,128,G,2018,20180115,111,104291,,,Malek Jaziri,R,185,TUN,33.98767967,106099,,Q,Salvatore Caruso,R,185,ITA,25.08418891,6-7(2) 3-6 6-3 7-5 6-3,5,R128,242,9,6,162,85,61,37,26,9,17,9,6,176,96,63,33,25,14,24,100,560,210,254
2018-580,Australian Open,Hard,128,G,2018,20180115,112,104180,23,,Gilles Muller,L,193,LUX,34.68856947,105643,,,Federico Delbonis,L,190,ARG,27.27994524,7-5 6-4 6-3,5,R128,149,15,2,88,59,46,20,16,3,3,4,3,111,74,49,17,15,8,11,28,1490,67,755
2018-580,Australian Open,Hard,128,G,2018,20180115,113,104655,31,,Pablo Cuevas,R,180,URU,32.03832991,104022,,,Mikhail Youzhny,R,183,RUS,35.55920602,7-6(7) 6-3 7-5,5,R128,143,12,2,108,68,47,27,17,1,4,9,1,103,63,39,21,16,3,8,34,1345,90,604
2018-580,Australian Open,Hard,128,G,2018,20180115,114,105992,,,Ryan Harrison,R,183,USA,25.69199179,104534,,,Dudi Sela,R,175,ISR,32.78302533,6-3 5-7 3-6 7-5 6-2,5,R128,219,15,6,160,99,68,27,25,6,13,5,4,150,95,57,26,25,10,19,45,1115,95,585
2018-580,Australian Open,Hard,128,G,2018,20180115,115,105311,,,Joao Sousa,R,185,POR,28.79671458,104460,,Q,Dustin Brown,R,196,GER,33.10335387,6-4 6-3 4-6 6-7(4) 6-1,5,R128,171,7,2,117,79,66,27,23,4,6,10,11,183,123,79,25,25,9,16,70,720,129,442
2018-580,Australian Open,Hard,128,G,2018,20180115,116,105227,6,,Marin Cilic,R,198,CRO,29.29774127,105577,,Q,Vasek Pospisil,R,193,CAN,27.56468172,6-2 6-2 4-6 7-6(5),5,R128,197,20,3,118,71,55,26,19,3,5,12,6,153,80,59,30,19,13,18,6,3805,105,541
2018-580,Australian Open,Hard,128,G,2018,20180115,117,105777,3,,Grigor Dimitrov,R,188,BUL,26.66940452,110602,,Q,Dennis Novak,R,183,AUT,24.38329911,6-3 6-2 6-1,5,R128,98,7,5,69,38,33,18,12,2,2,3,2,83,49,26,13,12,8,14,3,4990,226,232
2018-580,Australian Open,Hard,128,G,2018,20180115,118,111456,,Q,Mackenzie Mcdonald,R,,USA,22.75154004,111200,,Q,Elias Ymer,R,183,SWE,21.76591376,6-4 6-3 4-6 6-1,5,R128,155,3,7,115,73,56,20,18,5,7,2,4,124,64,42,26,18,7,13,186,277,140,398
2018-580,Australian Open,Hard,128,G,2018,20180115,119,104571,,,Marcos Baghdatis,R,183,CYP,32.58042437,106026,,Q,Yuki Bhambri,R,183,IND,25.53319644,7-6(4) 6-4 6-3,5,R128,129,12,1,86,51,36,20,15,3,6,0,1,104,75,41,16,16,3,9,123,474,119,487
2018-580,Australian Open,Hard,128,G,2018,20180115,120,126094,30,,Andrey Rublev,R,188,RUS,20.23819302,103970,,,David Ferrer,R,175,ESP,35.78918549,7-5 6-7(6) 6-2 6-7(6) 6-2,5,R128,230,13,15,179,96,68,34,26,9,17,3,10,165,102,56,28,26,8,21,32,1373,33,1360
2018-580,Australian Open,Hard,128,G,2018,20180115,121,106401,17,,Nick Kyrgios,R,193,AUS,22.72142368,104297,,,Rogerio Dutra Silva,R,178,BRA,33.94934976,6-1 6-2 6-4,5,R128,87,16,1,79,58,44,13,13,2,2,3,3,70,49,30,8,12,2,7,17,2260,98,566
2018-580,Australian Open,Hard,128,G,2018,20180115,122,104678,,,Viktor Troicki,R,193,SRB,31.92881588,106109,,WC,Alex Bolt,L,,AUS,25.02669405,6-7(2) 4-6 6-2 6-3 6-4,5,R128,169,22,5,151,107,81,20,25,7,10,12,5,141,83,61,28,24,6,12,65,800,188,274
2018-580,Australian Open,Hard,128,G,2018,20180115,123,133430,,,Denis Shapovalov,L,185,CAN,18.75427789,126774,,,Stefanos Tsitsipas,R,193,GRE,19.42778919,6-1 6-3 7-6(5),5,R128,116,9,6,81,46,38,24,14,1,2,6,6,91,46,30,23,14,3,8,50,986,82,655
2018-580,Australian Open,Hard,128,G,2018,20180115,124,104542,15,,Jo-Wilfried Tsonga,R,188,FRA,32.74743326,110536,,Q,Kevin King,U,,USA,26.88021903,6-4 6-4 6-1,5,R128,121,5,4,86,51,41,18,13,5,5,6,6,107,71,45,13,14,10,15,15,2320,214,248
2018-580,Australian Open,Hard,128,G,2018,20180115,125,106378,,,Kyle Edmund,R,188,GBR,23.01984942,104731,11,,Kevin Anderson,R,203,RSA,31.66324435,6-7(4) 6-3 3-6 6-3 6-4,5,R128,239,11,5,170,108,84,31,25,9,11,35,2,139,93,77,22,24,7,11,49,992,12,2610
2018-580,Australian Open,Hard,128,G,2018,20180115,126,104797,,,Denis Istomin,R,188,UZB,31.35660507,105732,,,Pierre Hugues Herbert,R,188,FRA,26.83093771,6-2 6-1 5-7 7-6(3),5,R128,178,7,2,127,86,60,26,20,2,4,10,7,130,78,54,23,19,7,12,60,848,74,690
2018-580,Australian Open,Hard,128,G,2018,20180115,127,105932,,,Nikoloz Basilashvili,R,185,GEO,25.89459274,105589,,,Gerald Melzer,L,188,AUT,27.50992471,6-3 6-4 2-6 6-3,5,R128,139,4,2,102,61,46,21,18,5,9,11,3,119,67,42,24,18,10,16,61,836,102,545
2018-580,Australian Open,Hard,128,G,2018,20180115,128,105074,,Q,Ruben Bemelmans,L,183,BEL,30.00410678,106298,18,,Lucas Pouille,R,185,FRA,23.89322382,6-4 6-4 6-7(4) 7-6(6),5,R128,191,11,2,166,108,73,38,22,12,14,14,6,137,85,61,29,22,4,8,117,488,18,2235
2018-580,Australian Open,Hard,128,G,2018,20180115,129,106415,,,Yoshihito Nishioka,L,170,JPN,22.30253251,104259,27,,Philipp Kohlschreiber,R,178,GER,34.25051335,6-3 2-6 6-0 1-6 6-2,5,R128,159,3,2,116,79,50,17,19,11,17,8,4,122,68,42,22,19,11,19,168,318,29,1415
2018-580,Australian Open,Hard,128,G,2018,20180115,130,104312,,,Andreas Seppi,R,190,ITA,33.90006845,144895,,WC,Corentin Moutet,L,178,FRA,18.74332649,3-6 6-4 6-2 6-2,5,R128,153,2,2,121,68,48,24,18,6,11,5,5,101,62,35,17,17,7,15,76,686,155,361
2018-580,Australian Open,Hard,128,G,2018,20180115,131,103333,,,Ivo Karlovic,R,208,CRO,38.88021903,111513,,,Laslo Djere,R,188,SRB,22.62286105,7-6(3) 6-3 7-6(2),5,R128,141,21,9,118,74,64,21,17,7,8,9,1,107,73,54,19,16,7,9,89,615,85,624
2018-580,Australian Open,Hard,128,G,2018,20180115,132,105216,,,Yuichi Sugita,R,173,JPN,29.32511978,106058,8,,Jack Sock,R,185,USA,25.30869268,6-1 7-6(4) 5-7 6-3,5,R128,153,14,4,121,71,53,30,21,7,12,6,7,112,69,47,17,19,2,9,41,1200,9,2960
2018-580,Australian Open,Hard,128,G,2018,20180115,133,106233,5,,Dominic Thiem,R,185,AUT,24.36687201,105550,,,Guido Pella,L,185,ARG,27.6659822,6-4 6-4 6-4,5,R128,136,15,5,111,69,54,21,15,6,6,3,1,90,55,39,20,15,5,8,5,4060,56,864
2018-580,Australian Open,Hard,128,G,2018,20180115,134,106045,,Q,Denis Kudla,R,180,USA,25.41273101,105449,,,Steve Johnson,R,188,USA,28.06023272,6-7(5) 6-3 7-6(3) 6-2,5,R128,169,9,5,130,74,55,36,21,2,4,13,9,137,65,46,37,20,6,11,190,272,48,1010
2018-580,Australian Open,Hard,128,G,2018,20180115,135,106210,,,Jiri Vesely,L,198,CZE,24.5174538,106324,,Q,Vaclav Safranek,R,,CZE,23.65776865,6-4 6-3 6-3,5,R128,108,15,2,86,62,46,17,14,5,5,1,0,85,59,37,16,14,2,6,64,815,225,236
2018-580,Australian Open,Hard,128,G,2018,20180115,136,105173,26,,Adrian Mannarino,L,183,FRA,29.54688569,126610,,LL,Matteo Berrettini,R,196,ITA,21.76043806,6-4 6-4 6-4,5,R128,107,1,2,78,47,40,21,15,1,1,12,2,79,48,37,17,15,1,4,27,1625,130,442
2018-580,Australian Open,Hard,128,G,2018,20180115,137,104269,,,Fernando Verdasco,L,188,ESP,34.16837782,105138,20,,Roberto Bautista Agut,R,183,ESP,29.75496235,6-1 7-5 7-5,5,R128,127,10,5,77,54,45,11,15,2,4,1,1,107,80,46,11,16,4,11,40,1225,21,2015
2018-580,Australian Open,Hard,128,G,2018,20180115,138,109739,,,Maximilian Marterer,L,,GER,22.58726899,105649,,,Cedrik Marcel Stebe,L,183,GER,27.26899384,6-0 6-3 6-4,5,R128,97,8,0,66,36,28,20,12,1,2,1,7,89,61,34,9,13,11,18,94,587,83,645
2018-580,Australian Open,Hard,128,G,2018,20180115,139,105815,,,Tennys Sandgren,R,188,USA,26.48596851,104871,,,Jeremy Chardy,R,188,FRA,30.92402464,6-4 7-6(2) 6-2,5,R128,105,12,1,89,69,56,11,15,2,2,6,4,86,54,42,13,15,2,5,97,583,84,640
2018-580,Australian Open,Hard,128,G,2018,20180115,140,104527,9,,Stan Wawrinka,R,183,SUI,32.80219028,105575,,,Ricardas Berankis,R,175,LTU,27.57015743,6-3 6-4 2-6 7-6(2),5,R128,167,15,5,134,67,48,36,20,5,9,11,1,116,72,50,27,19,8,12,8,3060,136,433
2018-580,Australian Open,Hard,128,G,2018,20180115,141,104925,14,,Novak Djokovic,R,188,SRB,30.65297741,105385,,,Donald Young,L,183,USA,28.48186174,6-1 6-2 6-4,5,R128,111,4,1,66,38,30,20,13,1,2,2,2,103,59,28,24,12,19,25,14,2335,63,816
